,0,1,2,3,4,5,RNA_rpkms,degree,TAD Volume,loop nums
226,chr1,204510000,208010000,28,1.39223599010938,0.580910481330067,2.5728118930066217,low,1.39223599010938,28
234,chr1,212040000,212470000,2,0.0756579749889653,0.657531020821395,1.7623222366402527,low,0.0756579749889653,2
247,chr1,225480000,226000000,2,0.0819675697541241,0.635450486223803,3.6527159311528865,low,0.0819675697541241,2
249,chr1,226060000,226410000,1,0.0640031988818082,0.538670283729864,3.629560623136021,low,0.0640031988818082,1
267,chr1,236100000,241530000,2,1.81169958677714,0.268555825953076,2.2045458285408306,low,1.81169958677714,2
278,chr10,5440000,6410000,4,0.22399655404637,0.558324193687813,2.8797403573407627,low,0.22399655404637,4
289,chr10,14490000,15380000,4,0.182833214799074,0.60196627463638,2.081230047816486,low,0.182833214799074,4
293,chr10,16820000,17260000,2,0.0469737330251849,0.79265816285145,-3.6082322800440036,low,0.0469737330251849,2
294,chr10,17260000,18680000,14,0.370309000254043,0.753177240457562,1.1158239774362406,low,0.370309000254043,14
302,chr10,26890000,28390000,8,0.292550378165857,0.664135373579447,1.3916073505043056,low,0.292550378165857,8
305,chr10,28670000,30350000,3,0.556022074159843,0.391178205393672,1.6184736030824796,low,0.556022074159843,3
306,chr10,30350000,31810000,2,0.297465681118359,0.413528904302532,-0.269251370583787,low,0.297465681118359,2
307,chr10,31810000,33330000,18,0.452459582076386,0.766120786329942,2.5374534584809414,low,0.452459582076386,18
323,chr10,50750000,52220000,2,0.238718337961752,0.451390539354353,2.6028250373304846,low,0.238718337961752,2
324,chr10,52220000,58180000,15,1.34697880122868,0.483774651085473,4.119090524036873,low,1.34697880122868,15
333,chr10,63160000,63870000,2,0.101781105753599,0.576968507474134,0.8892788337055366,low,0.101781105753599,2
334,chr10,63870000,67780000,2,0.617328533531259,0.343236009634801,-0.7705351268599079,low,0.617328533531259,2
336,chr10,67850000,68330000,2,0.054211433663302,0.746841258421097,0.3586775713152304,low,0.054211433663302,2
339,chr10,69410000,70890000,17,0.525793022538315,0.720528489433967,3.7928640265490197,low,0.525793022538315,17
343,chr10,75400000,77170000,2,0.44483523644908,0.371713266353346,-0.7160782276923828,low,0.44483523644908,2
349,chr10,80250000,84120000,20,0.828268436570745,0.632437268837927,4.150941420361071,low,0.828268436570745,20
350,chr10,84120000,84540000,2,0.0639283260675261,0.708170171810518,3.8054536920125708,low,0.0639283260675261,2
362,chr10,93520000,95120000,2,0.381188077862747,0.386955351822154,4.699645590513134,low,0.381188077862747,2
369,chr10,97750000,98460000,7,0.165059652515902,0.791681340419932,2.154656113145818,low,0.165059652515902,7
371,chr10,99840000,100290000,2,0.050302260703521,0.764773594578923,2.69622570918371,low,0.050302260703521,2
374,chr10,100880000,101580000,2,0.156043544869583,0.503752132649517,3.3203546996365176,low,0.156043544869583,2
390,chr10,112140000,113130000,4,0.206903030207906,0.57097199647654,2.284091043109277,low,0.206903030207906,4
393,chr10,114110000,114820000,5,0.156421411960955,0.715671392168408,4.607359907190518,low,0.156421411960955,5
400,chr10,119600000,120940000,8,0.394912173374841,0.585314912572119,2.5022264339198377,low,0.394912173374841,8
402,chr10,122270000,123990000,2,0.517777787350385,0.355662916705425,1.7932439047593676,low,0.517777787350385,2
405,chr10,124800000,130190000,2,1.97635347031841,0.266119130407641,1.4772369405065,low,1.97635347031841,2
407,chr10,130240000,132640000,12,0.729269418990672,0.547433035786104,1.6094082703347137,low,0.729269418990672,12
412,chr11,4140000,7510000,8,1.16105597517712,0.418216395292126,1.5134907455881181,low,1.16105597517712,8
414,chr11,7690000,8570000,4,0.275165414401058,0.524617783879892,2.6160753415714053,low,0.275165414401058,4
415,chr11,8570000,10750000,23,0.872154438142732,0.656534099158433,2.3686868780477597,low,0.872154438142732,23
431,chr11,17980000,19560000,2,0.663177901009318,0.325953352913269,3.725787291138846,low,0.663177901009318,2
440,chr11,27170000,27510000,2,0.048499565741577,0.781997777233191,2.770955870791122,low,0.048499565741577,2
445,chr11,34360000,34910000,2,0.103220108449342,0.571866409516345,3.588424818379314,low,0.103220108449342,2
450,chr11,43310000,43880000,3,0.148415162217368,0.584110197242703,1.910948474473319,low,0.148415162217368,3
463,chr11,57820000,59550000,17,0.598715689077983,0.676617063083936,0.7267306305578445,low,0.598715689077983,17
466,chr11,59810000,60760000,1,0.206295253062066,0.382145963356514,,low,0.206295253062066,1
471,chr11,62890000,63760000,6,0.148828178188479,0.770850846676778,0.5051056387160558,low,0.148828178188479,6
482,chr11,77630000,78570000,4,0.226853166967009,0.556490628688922,1.4333452617532516,low,0.226853166967009,4
485,chr11,82900000,83290000,3,0.0679018985731542,0.809740775522753,0.35338602930910423,low,0.0679018985731542,3
493,chr11,87340000,89630000,2,0.626452749289183,0.338071149284509,2.785027362235466,low,0.626452749289183,2
501,chr11,100930000,102280000,5,0.464793605047204,0.479722496392466,2.866116701534333,low,0.464793605047204,5
502,chr11,102280000,108660000,16,2.55621546252546,0.406292915406817,2.369609171798028,low,2.55621546252546,16
508,chr11,111280000,111870000,4,0.16767087710221,0.6273483499507,1.445382406845802,low,0.16767087710221,4
513,chr11,114270000,116740000,4,1.08238911400255,0.34905808397756,1.8824753656174091,low,1.08238911400255,4
515,chr11,117100000,117810000,5,0.211820183338056,0.623096518288186,2.0891899551059683,low,0.211820183338056,5
516,chr11,117810000,118360000,2,0.145880295385756,0.510958831289011,0.07343942425134786,low,0.145880295385756,2
518,chr11,118570000,120110000,5,0.717204601172516,0.421374580205058,3.472823804143083,low,0.717204601172516,5
528,chr11,123260000,123740000,2,0.131250299474364,0.533563807463534,-2.7131188522118386,low,0.131250299474364,2
531,chr11,124670000,125890000,3,0.449053309998572,0.412388184687645,2.8700044029208573,low,0.449053309998572,3
541,chr12,570000,1600000,5,0.729944063228739,0.41648374635913,1.5375897500703575,low,0.729944063228739,5
543,chr12,2050000,3040000,14,0.852976561826967,0.546642191756091,2.885997284684548,low,0.852976561826967,14
546,chr12,3880000,4280000,10,0.214815369533347,0.819291580544903,1.4481080437105553,low,0.214815369533347,10
547,chr12,4280000,6280000,9,2.16298300471003,0.365056922325452,0.6915747693306489,low,2.16298300471003,9
550,chr12,9110000,10210000,18,1.02695336422125,0.554482794933994,-0.29898592939842467,low,1.02695336422125,18
558,chr12,12350000,12710000,7,0.151688133999694,0.817766225872676,0.75779134113757,low,0.151688133999694,7
562,chr12,14180000,15000000,5,0.659257181188414,0.434016299639224,1.3328511220721542,low,0.659257181188414,5
570,chr12,22690000,25130000,2,2.2096620521305,0.264979755722445,1.5332144678546955,low,2.2096620521305,2
574,chr12,26100000,27330000,2,1.31740331487024,0.275078070965262,2.2272708864564357,low,1.31740331487024,2
577,chr12,29520000,30820000,2,0.902046435268518,0.299828744523736,2.4858132115963043,low,0.902046435268518,2
586,chr12,42130000,43760000,2,1.87407838248012,0.267049948784139,0.3421564702677939,low,1.87407838248012,2
592,chr12,46360000,46680000,4,0.130541096212666,0.702758846432606,-2.470595475769156,low,0.130541096212666,4
595,chr12,47710000,48640000,6,1.00165240706794,0.402575659388817,1.2653421367167745,low,1.00165240706794,6
596,chr12,48640000,50500000,68,1.65115441302919,0.780922758393948,2.9974803563486554,low,1.65115441302919,68
600,chr12,51420000,52880000,13,1.88357804454573,0.418958336979343,0.7611522754319663,low,1.88357804454573,13
606,chr12,54210000,55620000,27,1.13264346471073,0.626311962128167,4.357313791399945,low,1.13264346471073,27
607,chr12,55620000,56470000,27,0.813428472002894,0.727087877873455,4.010282253752488,low,0.813428472002894,27
609,chr12,56760000,57000000,2,0.0809414483461885,0.639018192258103,-5.522840788813359,low,0.0809414483461885,2
612,chr12,57250000,57750000,9,0.400113638778735,0.611626202006333,2.9146556343620675,low,0.400113638778735,9
614,chr12,57940000,62200000,2,2.62810898609731,0.263794079367357,0.10534284028622279,low,2.62810898609731,2
621,chr12,64400000,64760000,2,0.218346851698842,0.466885575060081,2.631647568021286,low,0.218346851698842,2
622,chr12,64760000,66110000,2,1.44321117617991,0.274205005143657,1.401985363041954,low,1.44321117617991,2
623,chr12,66110000,67950000,2,1.78307265173453,0.269351963255142,0.4732474108206448,low,1.78307265173453,2
625,chr12,68320000,68850000,14,0.473649677328076,0.687594094651164,4.010148745403087,low,0.473649677328076,14
628,chr12,69880000,70730000,5,0.558233682844471,0.461210241824503,0.0693584632238228,low,0.558233682844471,5
635,chr12,76620000,82360000,6,3.35683643623758,0.282349291807177,0.9498150407823593,low,3.35683643623758,6
638,chr12,89010000,89540000,6,0.354675322747112,0.550986325718328,0.6308131522991257,low,0.354675322747112,6
642,chr12,91360000,93490000,2,1.52217089451708,0.272122413536346,0.9258366994131417,low,1.52217089451708,2
644,chr12,94130000,94540000,2,0.237806126753186,0.45294001883629,-0.7804132554266836,low,0.237806126753186,2
647,chr12,95610000,96040000,3,0.254945717345323,0.493000905631465,2.8197362978016494,low,0.254945717345323,3
651,chr12,98400000,101410000,7,2.82060837793298,0.306588237099913,2.3994603401677637,low,2.82060837793298,7
652,chr12,101410000,103560000,17,1.72898178748832,0.47035125904722,2.7976410498474364,low,1.72898178748832,17
659,chr12,108560000,109390000,20,0.822266016524607,0.634346664298729,3.575521793013365,low,0.822266016524607,20
660,chr12,109390000,113100000,83,1.93900382325719,0.793789910783869,2.858114212715201,low,1.93900382325719,83
662,chr12,113180000,113430000,2,0.139639078455562,0.519664821317785,2.137901615179701,low,0.139639078455562,2
668,chr12,115960000,117190000,4,1.37747546586756,0.322842989600739,2.4879908798428,low,1.37747546586756,4
671,chr12,118380000,120300000,58,1.53747924002748,0.751619819687624,5.252502706193361,low,1.53747924002748,58
673,chr12,122970000,123240000,3,0.132985998718437,0.612351554429848,0.7074511671063287,low,0.132985998718437,3
674,chr12,123260000,124320000,18,1.04763180756027,0.553085610378886,2.036898899717125,low,1.04763180756027,18
677,chr12,124820000,130750000,6,3.58676461292811,0.279579807964241,1.7666658283816261,low,3.58676461292811,6
680,chr13,19640000,20180000,8,0.286804964221242,0.670919797487086,1.1296951566537796,low,0.286804964221242,8
682,chr13,20490000,21620000,2,0.973300018484842,0.294949605084398,2.0462363862684505,low,0.973300018484842,2
684,chr13,23900000,26180000,4,1.74879484393032,0.301906275666498,2.5158890317851843,low,1.74879484393032,4
688,chr13,28820000,30120000,4,1.25378346407849,0.337149186827975,2.851973859489009,low,1.25378346407849,4
696,chr13,39660000,41660000,7,2.55426510274191,0.316289902956681,2.6047344916874047,low,2.55426510274191,7
700,chr13,44990000,45510000,13,0.331459598111658,0.761645906384985,4.040360963466209,low,0.331459598111658,13
701,chr13,45550000,46490000,2,0.984146074360836,0.292491961140401,3.993864535002835,low,0.984146074360836,2
708,chr13,49300000,49620000,2,0.144809541127579,0.513932898314244,1.6392784769534234,low,0.144809541127579,2
710,chr13,51080000,51850000,2,0.644791021394767,0.329691578991499,0.02680005934371527,low,0.644791021394767,2
711,chr13,51850000,72710000,15,3.26416001643988,0.37563935242567,1.3127186668526396,low,3.26416001643988,15
721,chr13,80370000,94370000,12,4.1832021973741,0.320337920137337,-1.906289597873983,low,4.1832021973741,12
731,chr13,102910000,107210000,2,3.10393454839125,0.262394382612251,2.125981653854715,low,3.10393454839125,2
733,chr14,20310000,21560000,2,0.248948569017482,0.441836220873125,2.9544646938014503,low,0.248948569017482,2
736,chr14,23960000,24450000,2,0.120987516594528,0.548828925717488,2.671544318013597,low,0.120987516594528,2
751,chr14,45270000,49580000,10,0.416136671130345,0.629940083247004,-1.982790709967777,low,0.416136671130345,10
782,chr14,64310000,65100000,4,0.0889834085390461,0.811697742346068,4.881415829220248,low,0.0889834085390461,4
803,chr14,77140000,80950000,14,0.693977077065408,0.582923169947399,2.983571297335219,low,0.693977077065408,14
807,chr14,81460000,87930000,2,0.634222601953472,0.335398722862074,1.912793552466755,low,0.634222601953472,2
811,chr14,90250000,91180000,2,0.106803478009657,0.563024517596417,1.2264742773830586,low,0.106803478009657,2
816,chr14,95560000,99970000,15,0.916971510685999,0.545506429864695,1.6414561147357631,low,0.916971510685999,15
821,chr15,25500000,29660000,52,1.54209275678319,0.729193654374944,-1.6848026712660906,low,1.54209275678319,52
825,chr15,31510000,33020000,14,0.463479645621107,0.696316157899471,-1.9387998435632627,low,0.463479645621107,14
827,chr15,33730000,34220000,2,0.181451237286936,0.481662276676483,2.7463127664254587,low,0.181451237286936,2
828,chr15,34220000,34590000,2,0.0898830051243435,0.609762817403354,4.027004721653338,low,0.0898830051243435,2
833,chr15,37140000,38440000,2,0.641969225581391,0.331144754629225,0.5303204946780383,low,0.641969225581391,2
836,chr15,40040000,40900000,4,0.453149897624699,0.458240388848091,1.7289561176008121,low,0.453149897624699,4
837,chr15,40900000,42930000,19,1.52477187160214,0.498245336617836,2.311300335016437,low,1.52477187160214,19
838,chr15,42930000,44220000,17,0.688541469966027,0.637841527527687,2.586524574378245,low,0.688541469966027,17
841,chr15,44540000,44790000,1,0.049665220207771,0.581900142701971,2.011719253550816,low,0.049665220207771,1
845,chr15,45160000,45700000,10,0.240037065738098,0.787470527315071,0.44696196307760727,low,0.240037065738098,10
851,chr15,50150000,50910000,2,0.323286246570429,0.405212676829614,1.2171014366793047,low,0.323286246570429,2
855,chr15,51830000,52250000,2,0.144835862899872,0.51310263620238,2.2460210685698003,low,0.144835862899872,2
858,chr15,55200000,55500000,2,0.0915324177864947,0.600068451749199,-0.08696700004785862,low,0.0915324177864947,2
872,chr15,62330000,64070000,3,1.14337746553657,0.3139304083077,0.6936952950576223,low,1.14337746553657,3
875,chr15,64210000,64680000,5,0.115644634954538,0.801105577340588,0.9861681901135612,low,0.115644634954538,5
876,chr15,64680000,65300000,10,0.238254868102605,0.788723705714912,1.6010665368034982,low,0.238254868102605,10
877,chr15,65300000,66290000,21,0.608325176320228,0.736619241587231,3.295152207419119,low,0.608325176320228,21
883,chr15,68230000,68930000,6,0.32558065248964,0.561973914154981,2.2685541640335436,low,0.32558065248964,6
890,chr15,74370000,75030000,7,0.302534163243478,0.618595239248082,3.8125900966008333,low,0.302534163243478,7
891,chr15,75030000,76150000,2,0.646309816182379,0.327982677759769,1.7698612336845678,low,0.646309816182379,2
897,chr15,77950000,78750000,1,0.383261367695986,0.312964483551556,1.3588430217891485,low,0.383261367695986,1
899,chr15,78810000,79030000,2,0.0629949018187397,0.714479315381312,4.145147554627949,low,0.0629949018187397,2
905,chr15,81480000,83240000,41,0.949086211268466,0.798443712173579,1.8735218744508386,low,0.949086211268466,41
907,chr15,84940000,85850000,2,0.44345020501414,0.374457745468479,0.6755525042732498,low,0.44345020501414,2
910,chr15,88900000,89340000,4,0.187363765662253,0.597424423619718,2.337330509117209,low,0.187363765662253,4
914,chr15,90300000,90640000,2,0.0841048291846707,0.62528043961024,1.5532376109598631,low,0.0841048291846707,2
927,chr15,100340000,100610000,2,0.0771697928435392,0.651767597295044,-1.6868702651621483,low,0.0771697928435392,2
937,chr16,8560000,9140000,2,0.261331144252533,0.436868127665968,3.166153037737056,low,0.261331144252533,2
942,chr16,11390000,12070000,2,0.302225743519277,0.411377973355058,4.374309208121639,low,0.302225743519277,2
946,chr16,15760000,19510000,31,1.08826253024341,0.677579477167344,2.480658765673223,low,1.08826253024341,31
952,chr16,21150000,22190000,5,0.405846270310565,0.496231497455643,2.5686857918870736,low,0.405846270310565,5
954,chr16,22300000,23450000,6,0.617606416125149,0.468355533967917,1.250810021976707,low,0.617606416125149,6
956,chr16,24510000,25260000,2,0.262361850087976,0.435769754704855,1.8646814055725969,low,0.262361850087976,2
968,chr16,46930000,47140000,2,0.0558547356053782,0.742173179959536,4.199004821296699,low,0.0558547356053782,2
975,chr16,53050000,53510000,2,0.141607371504192,0.518567450468561,0.7841316865394127,low,0.141607371504192,2
979,chr16,56320000,57540000,2,0.737700846209638,0.3158169677813,3.616436597424581,low,0.737700846209638,2
981,chr16,57580000,58010000,2,0.158228704214379,0.500045925834156,1.7655802087256816,low,0.158228704214379,2
985,chr16,58780000,66880000,5,2.09105360795124,0.305099240288099,1.9188768636096853,low,2.09105360795124,5
1002,chr16,70850000,72110000,21,0.510778890139735,0.779266225258819,2.004071151996828,low,0.510778890139735,21
1019,chr16,82240000,83810000,5,0.604847242178224,0.447166485210281,,low,0.604847242178224,5
1021,chr16,83960000,84500000,4,0.19951937808462,0.579767067458072,1.985394167287089,low,0.19951937808462,4
1029,chr16,86560000,87310000,7,0.212624306703914,0.724372963961468,-4.936036941268035,low,0.212624306703914,7
1032,chr16,87950000,89240000,5,0.59083249093193,0.453837477723777,3.648672154106983,low,0.59083249093193,5
1036,chr17,2050000,3030000,13,0.467215995671619,0.669859512823281,2.595183551713519,low,0.467215995671619,13
1039,chr17,4710000,6440000,25,0.829795287067272,0.695283762866732,4.141155728220971,low,0.829795287067272,25
1041,chr17,6650000,7040000,2,0.098424775696396,0.587453421744434,1.4315873041589213,low,0.098424775696396,2
1043,chr17,7720000,8060000,2,0.0906771280511621,0.604320406375611,2.3527702932568073,low,0.0906771280511621,2
1050,chr17,10620000,10860000,2,0.0611622968491011,0.721958991063714,0.601968120951264,low,0.0611622968491011,2
1052,chr17,13020000,15820000,2,1.30691973322004,0.276034504844926,0.9163674486277273,low,1.30691973322004,2
1056,chr17,16590000,17000000,3,0.0955301831146177,0.712477917116042,-3.1244820306811456,low,0.0955301831146177,3
1058,chr17,17350000,17660000,2,0.0763423278168982,0.655501012097217,2.352617298958503,low,0.0763423278168982,2
1062,chr17,19980000,21290000,25,0.543808263451942,0.816653472983557,1.3694315849451035,low,0.543808263451942,25
1066,chr17,27660000,28720000,10,0.698154927079815,0.520945220232505,3.781933497930765,low,0.698154927079815,10
1078,chr17,32450000,32940000,6,0.131516946792378,0.812944857352914,0.18332770604480075,low,0.131516946792378,6
1085,chr17,35810000,37640000,24,0.742661047914068,0.719566756868029,1.374019334534496,low,0.742661047914068,24
1089,chr17,39980000,41690000,7,1.44934415590033,0.381425563611772,3.250311384772634,low,1.44934415590033,7
1092,chr17,41960000,42530000,2,0.258441000271222,0.438882517738379,2.9247686603552547,low,0.258441000271222,2
1093,chr17,42530000,43000000,2,0.177299913372707,0.485821185139531,3.6667760229967277,low,0.177299913372707,2
1097,chr17,44390000,44900000,7,0.229447068497344,0.700139539693242,2.507494828260608,low,0.229447068497344,7
1099,chr17,45130000,46000000,11,0.563464406390203,0.572817429584186,1.2309263138131812,low,0.563464406390203,11
1100,chr17,46000000,47000000,2,0.30872669079951,0.409422740314784,-0.3058569825780414,low,0.30872669079951,2
1102,chr17,47320000,48640000,4,1.0302660247699,0.356916482149236,3.626203146224483,low,1.0302660247699,4
1107,chr17,50480000,50710000,2,0.0862868943826533,0.619773387274327,2.8162697409102,low,0.0862868943826533,2
1123,chr17,59010000,60120000,27,0.789503943267243,0.734707604906945,2.889634531905009,low,0.789503943267243,27
1130,chr17,62120000,63410000,12,0.743989774456917,0.544382167420193,0.33691809752750307,low,0.743989774456917,12
1132,chr17,63840000,65220000,12,1.0681220022117,0.484857477131662,3.0041358032487344,low,1.0681220022117,12
1142,chr17,73190000,73380000,2,0.0669031635392623,0.692885706246043,3.0580133765560094,low,0.0669031635392623,2
1145,chr17,74200000,75270000,8,0.813957215456667,0.469427865693989,4.268933761322982,low,0.813957215456667,8
1147,chr17,75410000,75760000,4,0.14195961311298,0.672234666948456,2.3582880514422215,low,0.14195961311298,4
1165,chr18,2570000,3260000,6,0.670090721221187,0.460549204377872,2.314805267415384,low,0.670090721221187,6
1166,chr18,3260000,3670000,4,0.293465614578558,0.509873402975569,4.672481917138299,low,0.293465614578558,4
1168,chr18,7180000,8990000,4,2.10822979958934,0.285539444871224,-0.06928368546884327,low,2.10822979958934,4
1169,chr18,8990000,10520000,29,1.52111378426806,0.570036553038595,1.466604090165919,low,1.52111378426806,29
1170,chr18,10520000,12950000,34,2.59537002040939,0.505746105432154,1.633221940458689,low,2.59537002040939,34
1171,chr18,12950000,13810000,2,0.896954527574379,0.30085983570173,0.702775731691785,low,0.896954527574379,2
1174,chr18,23460000,32150000,8,4.12236141955465,0.287035236352439,1.6845114163396926,low,4.12236141955465,8
1176,chr18,35970000,36290000,6,0.198321907698067,0.697726595186343,2.402688073401659,low,0.198321907698067,6
1181,chr18,46140000,47710000,2,1.6947040841941,0.271029920413083,0.3152763870149322,low,1.6947040841941,2
1183,chr18,47760000,48410000,2,0.80528987625235,0.308297787302399,-1.016687128932879,low,0.80528987625235,2
1190,chr18,54120000,54390000,2,0.219169759124587,0.465921482878301,0.16457176694810563,low,0.219169759124587,2
1200,chr18,62180000,63000000,7,0.973956609688612,0.425602178498218,1.7979813688478343,low,0.973956609688612,7
1201,chr18,63000000,63440000,8,0.407869260217024,0.574996203353871,0.9811219897943108,low,0.407869260217024,8
1205,chr18,70080000,70460000,12,0.292220760709319,0.77715173765027,1.377123749129487,low,0.292220760709319,12
1209,chr18,76710000,79380000,6,2.33188616402149,0.311868912618906,-1.5404984342079102,low,2.33188616402149,6
1210,chr19,1850000,2640000,3,0.131024203181452,0.615224506174802,3.859183026007887,low,0.131024203181452,3
1220,chr19,6360000,7540000,3,0.227998732956071,0.50678899928223,4.66410713048201,low,0.227998732956071,3
1225,chr19,10030000,10260000,1,0.022726616390801,0.808526663402259,2.620081965468484,low,0.022726616390801,1
1229,chr19,11600000,12680000,2,0.133233101884998,0.530876734516307,-0.04086823215686179,low,0.133233101884998,2
1234,chr19,13880000,15090000,2,0.279377109288921,0.42467222410911,3.49300472421796,low,0.279377109288921,2
1237,chr19,15630000,16190000,2,0.0643587451147607,0.705373932785552,1.9509660238958133,low,0.0643587451147607,2
1244,chr19,19660000,24150000,9,0.383573223795234,0.621079942201974,-2.080409009708368,low,0.383573223795234,9
1246,chr19,30660000,32970000,2,0.360896379816627,0.395877866551233,1.7869622164143397,low,0.360896379816627,2
1252,chr19,35270000,37900000,9,0.574447705886983,0.539319982176235,2.4700476529962634,low,0.574447705886983,9
1265,chr19,43830000,44570000,1,0.064876320330639,0.53666938039245,-2.039872752252575,low,0.064876320330639,1
1285,chr19,53500000,55460000,11,0.604852454897592,0.561020658361953,2.6872366940789996,low,0.604852454897592,11
1288,chr2,7100000,8690000,2,0.267255707755438,0.432903286117826,2.686584565223351,low,0.267255707755438,2
1293,chr2,9800000,10440000,2,0.0910066812498432,0.603179600096155,2.565150326100557,low,0.0910066812498432,2
1294,chr2,10440000,11130000,3,0.116724153699449,0.648559812172536,3.741185311275487,low,0.116724153699449,3
1299,chr2,13030000,15590000,2,0.390771659155151,0.385605783518178,2.0294970582595595,low,0.390771659155151,2
1301,chr2,15630000,17660000,4,0.517628127165824,0.437653924465341,3.2179480071847775,low,0.517628127165824,4
1311,chr2,30710000,33600000,4,1.01681930454604,0.360066396019789,1.8837697511753067,low,1.01681930454604,4
1312,chr2,33600000,36350000,2,0.470559686315256,0.368165662716052,-4.625934281777463,low,0.470559686315256,2
1332,chr2,45990000,46910000,2,0.148281280061879,0.508863912722505,2.4577818814182044,low,0.148281280061879,2
1353,chr2,62790000,64870000,2,0.619560619571228,0.338813959305744,2.221195143556126,low,0.619560619571228,2
1366,chr2,71000000,71530000,2,0.0700867086005664,0.678842176963547,3.0145784649228924,low,0.0700867086005664,2
1370,chr2,73220000,74690000,10,0.421669409646821,0.624210112454476,3.6046364446283343,low,0.421669409646821,10
1372,chr2,74890000,85060000,41,2.44858725445573,0.550086140463493,3.73662233152886,low,2.44858725445573,41
1387,chr2,102000000,105330000,17,0.96593089035977,0.555270836953981,1.541426336535027,low,0.96593089035977,17
1390,chr2,106100000,106590000,2,0.0507686307859862,0.762662373602244,-1.3507677777673441,low,0.0507686307859862,2
1396,chr2,117810000,118870000,2,0.195622703337947,0.476275534462497,2.7677607190949907,low,0.195622703337947,2
1401,chr2,121730000,128320000,15,1.66358944191907,0.463259125633602,3.4024712540822923,low,1.66358944191907,15
1402,chr2,128320000,131150000,15,0.506826822871088,0.688872635575672,2.8502515328685463,low,0.506826822871088,15
1409,chr2,136420000,142990000,4,1.7152493501327,0.302481522992294,1.6363491047319862,low,1.7152493501327,4
1410,chr2,143040000,147930000,5,1.17113825189007,0.369090347517183,-2.273459385252887,low,1.17113825189007,5
1414,chr2,149590000,152030000,2,0.56312834395704,0.347996045986424,1.4674968683969396,low,0.56312834395704,2
1417,chr2,152720000,156340000,4,0.86433119458165,0.376951707194824,-2.8194277543581787,low,0.86433119458165,4
1418,chr2,156340000,158020000,4,0.39325811855208,0.474261130223481,0.20367101303494328,low,0.39325811855208,4
1419,chr2,158020000,164690000,8,2.47505594315742,0.34088336114447,1.964018334832448,low,2.47505594315742,8
1424,chr2,165950000,169470000,2,1.16107340479298,0.281312835021263,1.5929123717317792,low,1.16107340479298,2
1425,chr2,169470000,170880000,6,0.270300509564816,0.607205378742214,3.165827910188461,low,0.270300509564816,6
1428,chr2,171430000,172170000,2,0.124361851330413,0.543368629359391,2.2183678769294515,low,0.124361851330413,2
