,0,1,2,3,4,5,RNA_rpkms,degree,TAD Volume,loop nums
248,chr1,226000000,226060000,1,0.0040948902198916,1.3773858633927198,,middle,0.0040948902198916,1
277,chr10,4810000,5440000,4,0.0634150081678127,0.918596444909395,3.8881587477089052,middle,0.0634150081678127,4
283,chr10,11780000,12200000,3,0.0557436224083813,0.863384305544945,2.162647401484384,middle,0.0557436224083813,3
286,chr10,13100000,13540000,4,0.0665213810722274,0.8991096027759651,2.0252060188687353,middle,0.0665213810722274,4
303,chr10,28390000,28620000,7,0.0312580597675483,1.35302048252758,-1.3183258582071666,middle,0.0312580597675483,7
313,chr10,35640000,42870000,117,0.526905512050255,1.34512076762992,0.031189317567958293,middle,0.526905512050255,117
319,chr10,45460000,48660000,132,0.562223642550917,1.3704480149913503,2.4746861184759124,middle,0.562223642550917,132
322,chr10,49590000,50750000,30,0.178623108847966,1.2395696677520802,0.5049280988486453,middle,0.178623108847966,30
338,chr10,68720000,69410000,31,0.133427734605015,1.36583404789759,3.0308539664896217,middle,0.133427734605015,31
341,chr10,71310000,72350000,21,0.26544293881036496,0.987827460778435,4.443183924987005,middle,0.26544293881036496,21
342,chr10,72350000,75400000,67,1.11794437022283,0.896399513418631,2.3668605079924916,middle,1.11794437022283,67
345,chr10,77640000,78040000,10,0.0789900031362975,1.14698112046417,3.3080477310715812,middle,0.0789900031362975,10
348,chr10,79510000,80230000,18,0.09529150146640598,1.28282638200582,1.4870575246148585,middle,0.09529150146640598,18
353,chr10,86690000,86940000,5,0.0232091330360283,1.32946725859317,0.47430624028840157,middle,0.0232091330360283,5
354,chr10,86940000,89210000,112,0.5654313200209949,1.3042608328232599,3.839916409617527,middle,0.5654313200209949,112
358,chr10,90870000,91260000,5,0.0464527364393539,1.08635602080579,2.368977824933341,middle,0.0464527364393539,5
360,chr10,92440000,93370000,12,0.160341619252909,0.9751802792413791,2.473642620466486,middle,0.160341619252909,12
363,chr10,95120000,95370000,2,0.0246603084734338,0.9958257069250709,5.742282485311949,middle,0.0246603084734338,2
365,chr10,95700000,96300000,5,0.0930464153227659,0.860321874634657,1.1004310688052736,middle,0.0930464153227659,5
367,chr10,96370000,97210000,11,0.15581661297555802,0.960141875156897,3.2616478173959287,middle,0.15581661297555802,11
370,chr10,98460000,99840000,46,0.30961886963294705,1.19215503013054,3.0331506558807564,middle,0.30961886963294705,46
377,chr10,101820000,102910000,51,0.30361757237890197,1.24131124490406,3.2005217285649965,middle,0.30361757237890197,51
378,chr10,102910000,103710000,27,0.174060927163947,1.21266337512069,1.8862358004354451,middle,0.174060927163947,27
380,chr10,103880000,104360000,15,0.0815911180706937,1.2793008701136,3.7288184568433653,middle,0.0815911180706937,15
382,chr10,109860000,110080000,5,0.0282458345697885,1.2595782489941598,1.3173040683619146,middle,0.0282458345697885,5
398,chr10,118570000,119550000,26,0.22170092661690302,1.11716926200458,3.9054299865033166,middle,0.22170092661690302,26
401,chr10,120940000,122270000,25,0.306021691380855,1.00061847865509,1.7669926166307843,middle,0.306021691380855,25
410,chr11,3850000,4090000,4,0.0253347316179041,1.2198555780894098,-2.2957182155645133,middle,0.0253347316179041,4
424,chr11,14260000,14520000,2,0.0401333166069849,0.831937813697129,3.012523979655846,middle,0.0401333166069849,2
453,chr11,44550000,44920000,5,0.0830389127877146,0.90007961283327,-7.50635266602479,middle,0.0830389127877146,5
458,chr11,45850000,47170000,75,0.564811043257687,1.15706229412546,4.661147448787447,middle,0.564811043257687,75
460,chr11,47850000,57270000,61,0.5505152264876221,1.09806587446088,-0.2159148572652429,middle,0.5505152264876221,61
468,chr11,61430000,61740000,5,0.0533274987715124,1.05087967187371,-0.06244037660352494,middle,0.0533274987715124,5
470,chr11,61800000,62890000,68,0.39943160197754296,1.24527231283594,3.4161857305947754,middle,0.39943160197754296,68
472,chr11,63760000,64160000,17,0.0728759568169626,1.36843187834268,4.5389222207486295,middle,0.0728759568169626,17
473,chr11,64160000,69100000,274,2.2590325028931697,1.12867196466305,3.418017569725058,middle,2.2590325028931697,274
479,chr11,71580000,76150000,123,2.3213408230337502,0.8550823279079279,3.015875976831164,middle,2.3213408230337502,123
481,chr11,76720000,77630000,20,0.23545079803419697,1.00968641060125,1.3554520114658002,middle,0.23545079803419697,20
491,chr11,86830000,87290000,13,0.0757969247195028,1.2488114373741799,2.2734661578887096,middle,0.0757969247195028,13
495,chr11,93230000,93820000,12,0.132625719823328,1.03034688674409,1.3973922691498748,middle,0.132625719823328,12
505,chr11,110200000,110440000,2,0.03628012064083,0.8704628747488609,-2.3291596641184382,middle,0.03628012064083,2
520,chr11,120170000,121300000,24,0.46274102204656603,0.844585840887188,3.416197951106612,middle,0.46274102204656603,24
536,chr11,129360000,130140000,20,0.21764879248904298,1.0397431660795,3.5954797904336497,middle,0.21764879248904298,20
548,chr12,6280000,9060000,119,2.16456383817137,0.869300956511655,4.548820336081076,middle,2.16456383817137,119
553,chr12,10760000,11200000,12,0.20642702232682394,0.8847251690518699,,middle,0.20642702232682394,12
557,chr12,12080000,12350000,6,0.107052272323228,0.8731804854100029,1.1931409191448767,middle,0.107052272323228,6
597,chr12,50500000,50760000,23,0.10353952125496199,1.3468013995132602,3.391527159092986,middle,0.10353952125496199,23
603,chr12,53050000,53510000,43,0.2967350938357,1.1775994664473701,2.9987009898208967,middle,0.2967350938357,43
604,chr12,53540000,53760000,19,0.108177108250292,1.25747916657003,3.867089251257954,middle,0.108177108250292,19
608,chr12,56490000,56760000,31,0.14246681138628303,1.3342165377631001,6.872307811959135,middle,0.14246681138628303,31
613,chr12,57780000,57940000,10,0.0678895306135117,1.18965478572663,2.422148885880185,middle,0.0678895306135117,10
672,chr12,120320000,122970000,181,2.3227698302998303,0.9834542246122429,2.907587729751099,middle,2.3227698302998303,181
679,chr13,19570000,19640000,2,0.0136415451434185,1.18212008548291,,middle,0.0136415451434185,2
761,chr14,51990000,52550000,6,0.045217270081656,1.15515330312284,-4.708396441969435,middle,0.045217270081656,6
762,chr14,52550000,54350000,12,0.20057184720215301,0.8945664343884749,3.069052283423654,middle,0.20057184720215301,12
763,chr14,54350000,54510000,2,0.00904412573015797,1.34342009669182,3.7555819659367713,middle,0.00904412573015797,2
772,chr14,58080000,59120000,8,0.130128938372682,0.906709269903515,2.0107440394246914,middle,0.130128938372682,8
778,chr14,61460000,61850000,6,0.0269668495266448,1.34877063461021,2.62636125632045,middle,0.0269668495266448,6
787,chr14,67820000,68830000,5,0.0777751241001769,0.9241123403076992,1.925144938233261,middle,0.0777751241001769,5
792,chr14,70090000,71140000,20,0.11727885984162,1.2471688719079,0.0399572097789585,middle,0.11727885984162,20
808,chr14,87930000,89020000,13,0.123050188872039,1.08367158818938,-0.06388891485572638,middle,0.123050188872039,13
812,chr14,91180000,93210000,37,0.365027064485254,1.0717443358288399,1.9350510834921089,middle,0.365027064485254,37
814,chr14,93930000,95430000,25,0.260460235188526,1.05711027321231,4.617310028855836,middle,0.260460235188526,25
818,chr14,100380000,100660000,1,0.0201423997570441,0.830524123694251,-8.965784284662087,middle,0.0201423997570441,1
822,chr15,29660000,31130000,28,0.396427106618056,0.961800495630634,-1.3782231130956062,middle,0.396427106618056,28
869,chr15,60340000,60590000,14,0.0798738890846362,1.25534710947134,2.079087921442343,middle,0.0798738890846362,14
896,chr15,77900000,77950000,1,0.00518866447885565,1.29197089337202,-2.1281563514906825,middle,0.00518866447885565,1
906,chr15,83240000,84940000,50,0.404572364914701,1.1410980766013101,1.0751097571703923,middle,0.404572364914701,50
931,chr16,380000,2970000,201,1.19159551256117,1.24366499986364,4.101129697917639,middle,1.19159551256117,201
934,chr16,3190000,3960000,13,0.15946475290997597,0.997605510642104,2.2492413123493047,middle,0.15946475290997597,13
935,chr16,3960000,5100000,59,0.519154399571815,1.1024745497133301,2.3983699168079697,middle,0.519154399571815,59
944,chr16,13920000,15710000,45,0.776198942302147,0.883303500187649,0.7266417004422844,middle,0.776198942302147,45
953,chr16,22190000,22300000,3,0.0163480036258458,1.274386562351,2.8485979042894853,middle,0.0163480036258458,3
961,chr16,30030000,30430000,15,0.09123717883163002,1.2345547562334198,5.0309043476689395,middle,0.09123717883163002,15
962,chr16,30430000,30660000,2,0.0393444333776605,0.836392460012348,2.9290883124578646,middle,0.0393444333776605,2
989,chr16,67250000,67480000,6,0.0542552779240301,1.09480835180321,1.1379952677895384,middle,0.0542552779240301,6
990,chr16,67480000,68230000,15,0.281852591519529,0.857163919123021,2.8341123900246195,middle,0.281852591519529,15
991,chr16,68230000,68520000,10,0.0772419274951146,1.1532108751397498,1.8243831736856635,middle,0.0772419274951146,10
992,chr16,68520000,68850000,9,0.0782917982323469,1.1084922553138798,0.22818101578120997,middle,0.0782917982323469,9
997,chr16,69390000,69760000,10,0.0699972128034272,1.17522704795181,5.738794853308294,middle,0.0699972128034272,10
1020,chr16,83810000,83960000,2,0.0341928362299208,0.887906729178864,-2.0995356735509145,middle,0.0341928362299208,2
1030,chr16,87310000,87770000,8,0.153904341864363,0.849825313320494,2.422175322489544,middle,0.153904341864363,8
1033,chr17,710000,1650000,43,0.458784147733414,1.0492891957513601,2.7110943805395507,middle,0.458784147733414,43
1035,chr17,1720000,2050000,17,0.07638377795594299,1.35193238309057,4.373042611653134,middle,0.07638377795594299,17
1037,chr17,3030000,4140000,31,0.503199124877608,0.910169224377083,0.42313807148450255,middle,0.503199124877608,31
1038,chr17,4140000,4710000,18,0.21052905423475102,1.0139708804374599,2.2935955252780555,middle,0.21052905423475102,18
1042,chr17,7040000,7720000,28,0.260050545033906,1.08770929244523,3.8574796724127043,middle,0.260050545033906,28
1045,chr17,8120000,8380000,5,0.0733233989254654,0.945237730866144,2.6473638541042708,middle,0.0733233989254654,5
1059,chr17,17660000,18040000,9,0.112737135474429,0.9904845318744171,1.438873490857533,middle,0.112737135474429,9
1061,chr17,18090000,19980000,57,0.668170887994527,1.01198080399196,2.8135740932133264,middle,0.668170887994527,57
1064,chr17,27240000,27600000,22,0.0949790766738854,1.36305235533451,2.9956201891477408,middle,0.0949790766738854,22
1065,chr17,27600000,27660000,1,0.00816001036585126,1.13744970854511,-3.741782610463982,middle,0.00816001036585126,1
1069,chr17,29140000,29300000,7,0.0348691186594313,1.3096575300121,2.0848013027284455,middle,0.0348691186594313,7
1074,chr17,30110000,30830000,21,0.189583075869561,1.09611685529404,1.7533478061359087,middle,0.189583075869561,21
1075,chr17,30830000,31550000,17,0.24097817084840198,0.9583270243155829,0.90849270020502,middle,0.24097817084840198,17
1077,chr17,31850000,32450000,37,0.19735512436587804,1.28148500584673,2.2525957233267278,middle,0.19735512436587804,37
1084,chr17,35580000,35810000,9,0.0407958063238671,1.33882774060321,1.8708578643637623,middle,0.0407958063238671,9
1086,chr17,37640000,38670000,39,0.290017446689536,1.1647320956389,1.8721392524527534,middle,0.290017446689536,39
1090,chr17,41690000,41890000,6,0.0627510692939889,1.05394814155311,4.135302281831194,middle,0.0627510692939889,6
1094,chr17,43000000,44140000,47,0.799678088597482,0.8917180549553029,3.590600148254129,middle,0.799678088597482,47
1103,chr17,48640000,49410000,33,0.567195067167018,0.8864635827094158,3.4579594828049074,middle,0.567195067167018,33
1109,chr17,50770000,50960000,9,0.0568355765477757,1.2216877381429598,2.5750460368936334,middle,0.0568355765477757,9
1121,chr17,58190000,58520000,11,0.16284009898662,0.9388959580034241,3.087445868267664,middle,0.16284009898662,11
1161,chr17,81100000,81240000,2,0.0341169042975709,0.8904465292957829,0.8763477695680739,middle,0.0341169042975709,2
1163,chr18,620000,850000,11,0.111604721444881,1.06818051811386,2.641619591207432,middle,0.111604721444881,11
1194,chr18,57630000,58500000,114,0.9804844304064341,1.11238647494956,0.8075610066291837,middle,0.9804844304064341,114
1213,chr19,3180000,3760000,12,0.0980288269255235,1.1325530248490099,3.1306220407466245,middle,0.0980288269255235,12
1217,chr19,5050000,5980000,9,0.180316076969388,0.83502593103643,3.751024971675761,middle,0.180316076969388,9
1219,chr19,6040000,6360000,3,0.0285713894269922,1.08035925264643,2.001487012651734,middle,0.0285713894269922,3
1222,chr19,7830000,9140000,19,0.35325958223693105,0.8618276762488208,3.4886260135876896,middle,0.35325958223693105,19
1224,chr19,9820000,10030000,2,0.0183301124429947,1.09175939231253,2.7249048853024314,middle,0.0183301124429947,2
1226,chr19,10260000,10870000,11,0.0912411115622541,1.12533261666165,3.838193421855168,middle,0.0912411115622541,11
1227,chr19,10870000,11240000,6,0.0389634700724985,1.21080106871996,3.5217354775109184,middle,0.0389634700724985,6
1230,chr19,12680000,13270000,5,0.0910609812291474,0.8675126169449051,5.212019950024331,middle,0.0910609812291474,5
1235,chr19,15090000,15560000,3,0.0499612337402013,0.8979903174617471,2.416746219324064,middle,0.0499612337402013,3
1240,chr19,17070000,18470000,55,0.455964679360156,1.12736937355954,3.643642861236502,middle,0.455964679360156,55
1241,chr19,18470000,19360000,20,0.182024330721121,1.09353991220869,4.437833847712563,middle,0.182024330721121,20
1251,chr19,34500000,35270000,10,0.10381283861368303,1.0585639809943401,1.9231555205816073,middle,0.10381283861368303,10
1253,chr19,37900000,38400000,11,0.0666417897822531,1.23719041895677,2.3778756800087546,middle,0.0666417897822531,11
1254,chr19,38400000,39340000,14,0.165329870354789,1.0082662257252,3.0765365927874515,middle,0.165329870354789,14
1255,chr19,39340000,39540000,2,0.0205188687391999,1.06465569436196,5.43152824770852,middle,0.0205188687391999,2
1258,chr19,40290000,40650000,7,0.0457093368374268,1.20229538157507,2.1164202097712175,middle,0.0457093368374268,7
1260,chr19,40820000,41860000,12,0.19516168098381895,0.9084354627122121,2.6807806754574397,middle,0.19516168098381895,12
1269,chr19,45420000,46280000,31,0.146106361854488,1.32091759152641,2.9380520176722005,middle,0.146106361854488,31
1274,chr19,47280000,48990000,56,0.46577136900394395,1.12387314646254,6.860926173744701,middle,0.46577136900394395,56
1275,chr19,48990000,49220000,4,0.0182097790556636,1.3364335349773,3.159728534720547,middle,0.0182097790556636,4
1282,chr19,50350000,50790000,5,0.0427473080816668,1.11595345734891,1.478655484449453,middle,0.0427473080816668,5
1286,chr19,55460000,56070000,6,0.11373196825154198,0.852697293004532,2.658772801140733,middle,0.11373196825154198,6
1295,chr2,11130000,11420000,6,0.0240426294969205,1.38484118638274,3.056381213193974,middle,0.0240426294969205,6
1305,chr2,20100000,20350000,4,0.0257238417059043,1.21628912477767,5.395988186274192,middle,0.0257238417059043,4
1307,chr2,20650000,27680000,142,2.16505140623912,0.9277261487719899,4.517898163906196,middle,2.16505140623912,142
1313,chr2,36350000,37400000,17,0.30037975538904604,0.8781128468007621,2.4326504638028936,middle,0.30037975538904604,17
1316,chr2,38280000,38530000,2,0.023647389024509,1.00688783375338,6.786840275214809,middle,0.023647389024509,2
1317,chr2,38530000,39230000,11,0.10713770292321499,1.07676301564048,3.0374160147076763,middle,0.10713770292321499,11
1318,chr2,39230000,39780000,14,0.0701114004400329,1.3067734288847799,1.9347806726970167,middle,0.0701114004400329,14
1324,chr2,42810000,43230000,6,0.0515962572893264,1.11400691440383,2.414696106937679,middle,0.0515962572893264,6
1326,chr2,43600000,44000000,9,0.0470002311906532,1.29052912014885,3.811808618073946,middle,0.0470002311906532,9
1333,chr2,46910000,47270000,4,0.0458772396007769,1.0239425115737602,3.6806137028069026,middle,0.0458772396007769,4
1334,chr2,47270000,47330000,1,0.00478120838613803,1.31830346462833,,middle,0.00478120838613803,1
1342,chr2,54720000,55170000,3,0.0577662158440718,0.8476703223486199,3.2924136678274856,middle,0.0577662158440718,3
1349,chr2,61010000,61850000,8,0.11469476563820802,0.9569628906641958,2.662524543845487,middle,0.11469476563820802,8
1355,chr2,64910000,65230000,4,0.0390132625932096,1.07494729760875,3.8564024061896207,middle,0.0390132625932096,4
1356,chr2,65230000,65580000,5,0.0408087583307824,1.13453866786134,2.145269856650506,middle,0.0408087583307824,5
1361,chr2,68930000,69830000,13,0.15661433399610902,1.00406541312186,3.694276622689449,middle,0.15661433399610902,13
1367,chr2,71530000,72890000,20,0.232231077809286,1.02104093213166,0.23674771431351785,middle,0.232231077809286,20
1380,chr2,98390000,98610000,2,0.0227646005007533,1.02876228988419,2.3035615879810885,middle,0.0227646005007533,2
1381,chr2,98610000,100260000,31,0.339254162495286,1.03539566343543,1.8553448649924376,middle,0.339254162495286,31
1383,chr2,100560000,101000000,12,0.0489623766445973,1.37872261345436,2.178395954396836,middle,0.0489623766445973,12
1391,chr2,106590000,111120000,156,0.794570855823751,1.30229417741649,1.5678082628813041,middle,0.794570855823751,156
1394,chr2,113070000,113970000,31,0.15960489669737804,1.29835826250448,1.2950652597686707,middle,0.15960489669737804,31
1397,chr2,118870000,120340000,23,0.46123396525791294,0.83300758470689,3.66639546722407,middle,0.46123396525791294,23
1403,chr2,131150000,133860000,22,0.423623344032809,0.846022254790217,0.8298270140357544,middle,0.423623344032809,22
1416,chr2,152180000,152720000,13,0.0669268152678106,1.3000343175743998,4.525442506018121,middle,0.0669268152678106,13
1427,chr2,170930000,171430000,11,0.0481335875103988,1.3579365471992,2.5187868962537183,middle,0.0481335875103988,11
1436,chr2,186490000,187460000,10,0.184939788552375,0.8645632584701278,2.49479959523964,middle,0.184939788552375,10
1438,chr2,187500000,189440000,24,0.418836894400459,0.879223787505558,-3.4292132680432115,middle,0.418836894400459,24
1440,chr2,191050000,191550000,5,0.0723198658850038,0.9495848609201459,2.3555801473773594,middle,0.0723198658850038,5
1445,chr2,199980000,200890000,23,0.14224303049988501,1.23033665333248,2.707994054279366,middle,0.14224303049988501,23
1450,chr2,202270000,202570000,7,0.0328056135644757,1.32426160608969,-0.1710074286839525,middle,0.0328056135644757,7
1453,chr2,207480000,208090000,12,0.0869900781475591,1.16903865055218,2.733944796685812,middle,0.0869900781475591,12
1460,chr2,215930000,216500000,17,0.10526974665272301,1.2278676525014498,4.100851532506341,middle,0.10526974665272301,17
1463,chr2,217780000,219390000,119,0.5717923653300239,1.31622134726868,3.5509129742796572,middle,0.5717923653300239,119
1475,chr2,230820000,231060000,2,0.0258634830079326,0.9803365922778,4.107235910290366,middle,0.0258634830079326,2
1476,chr2,231060000,231460000,4,0.0437342880458226,1.03646200827277,-0.6720572011489071,middle,0.0437342880458226,4
1477,chr2,231460000,234500000,64,0.953079311596577,0.9348280527420699,2.9751993887559807,middle,0.953079311596577,64
1486,chr20,2470000,3050000,6,0.0618223091097292,1.06120740019525,5.027808339577411,middle,0.0618223091097292,6
1491,chr20,5200000,5530000,2,0.0308650401541994,0.9266169178705551,-2.57132159005177,middle,0.0308650401541994,2
1502,chr20,19680000,20010000,4,0.0313396009925654,1.15116896883631,-1.819597493171351,middle,0.0313396009925654,4
1523,chr20,36460000,37180000,6,0.10071269563627802,0.89262035092328,2.9410652179731556,middle,0.10071269563627802,6
1524,chr20,37180000,37540000,4,0.0357204863337735,1.09949678810956,3.3539319320703482,middle,0.0357204863337735,4
1526,chr20,38050000,39050000,12,0.19801183670365502,0.9050337997788241,2.1204932584714977,middle,0.19801183670365502,12
1530,chr20,41130000,41700000,4,0.0720477340424206,0.871759884833432,2.257530324055751,middle,0.0720477340424206,4
1536,chr20,44210000,45310000,20,0.214815645279122,1.04654559989554,3.5476940210951824,middle,0.214815645279122,20
1548,chr20,49330000,49610000,5,0.0226111284799991,1.34099948423529,,middle,0.0226111284799991,5
1559,chr20,53560000,53950000,6,0.0290623152879493,1.3144771070426498,3.745828920196035,middle,0.0290623152879493,6
1565,chr20,57350000,58230000,11,0.126515433585111,1.02282859827669,2.691885065307875,middle,0.126515433585111,11
1692,chr3,11350000,11850000,11,0.0746860521631174,1.1863467731753001,0.3231971082393273,middle,0.0746860521631174,11
1708,chr3,32170000,32680000,4,0.0759565509499238,0.8517066118288359,2.1446990251541393,middle,0.0759565509499238,4
1714,chr3,37000000,37250000,4,0.0289810953691759,1.17131266018693,2.089272147072542,middle,0.0289810953691759,4
1727,chr3,43530000,50620000,271,2.33977242278382,1.1098884233506798,3.530229540457075,middle,2.33977242278382,271
1730,chr3,51390000,52410000,28,0.350471553054979,0.992191621193838,4.218027684171136,middle,0.350471553054979,28
1734,chr3,53110000,53900000,16,0.19036723408356598,1.0049591058546898,4.176971868383139,middle,0.19036723408356598,16
1737,chr3,56690000,58180000,21,0.410109730961391,0.8388701650904129,3.090335939194533,middle,0.410109730961391,21
1749,chr3,78650000,79030000,2,0.0318403478013486,0.9154910351566609,-4.756330919033137,middle,0.0318403478013486,2
1753,chr3,90200000,97760000,102,0.565181389211155,1.26838355385044,5.01945325007851,middle,0.565181389211155,102
1754,chr3,97760000,98030000,2,0.0274666263849705,0.970546671567724,1.7144287054056726,middle,0.0274666263849705,2
1772,chr3,123580000,124760000,27,0.35873572686419203,0.9777787054906278,1.416231736688874,middle,0.35873572686419203,27
1774,chr3,124910000,126480000,40,0.482501557402421,1.00215416248531,1.267431576864916,middle,0.482501557402421,40
1777,chr3,128060000,128610000,7,0.10085165185541199,0.952943345230509,2.7319900312403367,middle,0.10085165185541199,7
1778,chr3,128610000,131030000,70,0.963829593272506,0.9693963680605501,3.6642286348383464,middle,0.963829593272506,70
1783,chr3,136070000,136750000,9,0.0851325017757373,1.08471504412435,1.577005776892813,middle,0.0851325017757373,9
1784,chr3,136750000,137020000,2,0.0308974095140521,0.925032538624596,0.3741584811250543,middle,0.0308974095140521,2
1788,chr3,141220000,143000000,33,0.584478882624677,0.876643746574287,1.8440591917520543,middle,0.584478882624677,33
1791,chr3,148950000,149490000,15,0.0793804804984062,1.28632869820251,4.2886243361838705,middle,0.0793804804984062,15
1793,chr3,150540000,151160000,19,0.12472935528336,1.19984347761487,3.8936716385774575,middle,0.12472935528336,19
1798,chr3,155740000,156540000,11,0.18782618629403403,0.8893712209153101,1.2782160887800103,middle,0.18782618629403403,11
1799,chr3,156540000,157140000,6,0.0870224882757635,0.9486106501930178,2.7869912485141874,middle,0.0870224882757635,6
1804,chr3,169760000,170870000,19,0.276333191464482,0.946682689608045,1.179491145401293,middle,0.276333191464482,19
1806,chr3,171580000,172300000,7,0.13257832602582598,0.8539438006656809,0.8202130079141426,middle,0.13257832602582598,7
1807,chr3,172300000,172750000,7,0.0899465553518499,0.98240701215875,0.9153296760130095,middle,0.0899465553518499,7
1812,chr3,179320000,179560000,2,0.0296975869169944,0.9358429532934399,0.8760159067397031,middle,0.0296975869169944,2
1815,chr3,183110000,183380000,2,0.0293500780001445,0.9440329377326229,-4.643856189774724,middle,0.0293500780001445,2
1816,chr3,183380000,183890000,6,0.0827525848918368,0.967054515405419,1.8142171398449198,middle,0.0827525848918368,6
1817,chr3,183890000,184560000,11,0.12610562124597502,1.02516108481568,4.360916043511231,middle,0.12610562124597502,11
1819,chr3,184810000,185590000,10,0.12362071625383901,0.993732163641231,1.49281457256712,middle,0.12362071625383901,10
1833,chr3,193590000,194680000,14,0.285900846975342,0.827511388577448,2.4663573915494803,middle,0.285900846975342,14
1842,chr4,16020000,16280000,2,0.0355088160066296,0.874710845160451,0.1947174628935997,middle,0.0355088160066296,2
1852,chr4,38060000,40920000,82,1.35652219024026,0.9036410661067541,3.1611718968373084,middle,1.35652219024026,82
1853,chr4,40920000,41220000,2,0.0412090336157559,0.8260926300278281,,middle,0.0412090336157559,2
1865,chr4,69170000,69690000,14,0.0994858083692125,1.1727870972241101,-3.468597744029372,middle,0.0994858083692125,14
1869,chr4,73260000,74150000,29,0.188875322620873,1.20855646931867,6.964298120639394,middle,0.188875322620873,29
1879,chr4,83280000,83650000,4,0.0691732502436561,0.8819856158894358,0.8032959314011971,middle,0.0691732502436561,4
1882,chr4,86920000,88520000,35,0.546888561039457,0.921652241686302,5.6515436707660776,middle,0.546888561039457,35
1894,chr4,109420000,110000000,12,0.131156688733137,1.0378733040554,2.7780157835672568,middle,0.131156688733137,12
1901,chr4,119300000,120070000,12,0.177840818797579,0.937193564516973,1.2281370278235604,middle,0.177840818797579,12
1904,chr4,123110000,124320000,65,0.299023395305372,1.3322635161649898,1.7980505147675145,middle,0.299023395305372,65
1910,chr4,139020000,140850000,48,0.721479735818927,0.9317915864275891,2.1343030954533124,middle,0.721479735818927,48
1917,chr4,145090000,145620000,16,0.10091269579189802,1.2239547648966398,2.049107957412342,middle,0.10091269579189802,16
1931,chr4,158720000,159460000,9,0.141099163993978,0.9199935340017129,1.6211336706143031,middle,0.141099163993978,9
1941,chr4,183450000,184260000,14,0.20084353031361699,0.954004393875014,1.4861136612898027,middle,0.20084353031361699,14
1942,chr4,184260000,185600000,39,0.42197837700982205,1.04457422701021,1.6553077896302435,middle,0.42197837700982205,39
1957,chr5,33430000,34470000,24,0.251017483869186,1.05215232188214,2.0451433767322866,middle,0.251017483869186,24
1961,chr5,39570000,52660000,203,1.36622461829148,1.1937550609154899,2.4187956297432476,middle,1.36622461829148,203
1974,chr5,56900000,57290000,8,0.0696168835606217,1.10674434285757,1.424877311133421,middle,0.0696168835606217,8
1979,chr5,59400000,62410000,86,1.18486058159632,0.968259026397053,1.6575862074287642,middle,1.18486058159632,86
1989,chr5,74650000,75720000,18,0.290007340257618,0.912170308333465,2.4197635928678545,middle,0.290007340257618,18
2025,chr5,126340000,126600000,4,0.0427866085208078,1.04802259453057,2.5294774068102277,middle,0.0427866085208078,4
2036,chr5,137620000,138160000,28,0.11700993944009601,1.3720275235767299,3.055564438547377,middle,0.11700993944009601,28
2038,chr5,138580000,140360000,61,0.9002334557463071,0.942649060783271,2.797243606090315,middle,0.9002334557463071,61
2049,chr5,142710000,142880000,2,0.0217104167503633,1.04149730378422,-2.9686048037244657,middle,0.0217104167503633,2
